HOLEID,SAMPFROM,SAMPTO,OT_Length,DIP,AZIMUTH,EastT,NorthT,ElevT,EastM,NorthM,ElevM,EastB,NorthB,ElevB,Zn_pct_BEST,SG_Calc_D,Abbrv,OT_OreZone,Ag_ppm_BEST,As_pct_BEST,Cd_ppm_BEST,Co_ppm_BEST,Cu_ppm_BEST,Fe_pct_BEST,Mg_pct_BEST,Ni_ppm_BEST,Pb_pct_BEST,TOTAL_SULPHIDE_D,group,name,Oretyp
LK-1919,217.8,218.8,1,0,0,219792.5137,167581.1109,905.6555714,219792.5171,167581.1101,905.1555836,219792.5205,167581.1093,904.6555958,0.676,2.81,L_DS,DSO,2.5,0.0106,5,24,25,2.044,8.452,78,0.064,5.47,DDH,DDH,DSM
LK-1919,218.8,219.8,1,0,0,219792.5205,167581.1093,904.6555958,219792.5239,167581.1084,904.155608,219792.5273,167581.1075,903.6556202,0.55,2.81,L_DS,DSO,2.5,0.016,5,33,25,1.99,1.9,121,0.01,5.11,DDH,DDH,DSM
LK-1919,219.8,221.3,1.5,0,0,219792.5273,167581.1075,903.6556202,219792.5323,167581.106,902.9056384,219792.5373,167581.1045,902.1556567,0.697263208,2.801176471,L_DS,DSO,2.5,0.016,5,28,25,1.764773917,6.906949072,81,0.018662542,4.850123751,DDH,DDH,DSM
LK-1919,221.3,222.7,1.4,0,0,219792.5373,167581.1045,902.1556567,219792.542,167581.103,901.4556738,219792.5466,167581.1014,900.7556908,0.12,2.79,L_DS,HOSTF,2.5,0.0025,5,10,25,1.68,7.54,47,0.005,3.79,DDH,DDH,HOST
LK-1920,201.6,202.6,1,0,0,219817.9363,167518.1109,921.9144787,219817.9224,167518.1034,921.414728,219817.9086,167518.0959,920.9149767,0.31,2.79,L_DS,HOSTH,2.5,0.006,5,5,25,1.42,12.76,5,0.005,3.52,DDH,DDH,HOST
LK-1920,202.6,203.5,0.9,0,0,219817.9086,167518.0959,920.9149767,219817.8961,167518.0892,920.4652,219817.8837,167518.0824,920.0154228,0.31,2.79,L_DS,HOSTH,2.5,0.006,5,5,25,1.42,12.76,5,0.005,3.52,DDH,DDH,HOST
LK-1920,203.5,204.5,1,0,0,219817.8837,167518.0824,920.0154228,219817.8698,167518.0749,919.5156698,219817.8561,167518.0674,919.0159163,0.82,2.93,L_DS,DSH,2.5,0.181,5,44,25,6.48,11.2,102,0.03,15.18,DDH,DDH,DSM
LK-1920,204.5,205.5,1,0,0,219817.8561,167518.0674,919.0159163,219817.8423,167518.0599,918.5161621,219817.8285,167518.0524,918.0164073,4.072705882,2.888333333,L_DS,DSH,2.5,0.074968166,20,73,25,3.243238754,11.5029481,135,0.348892734,13.4420346,DDH,DDH,DSM
LK-1920,205.5,206.5,1,0,0,219817.8285,167518.0524,918.0164073,219817.8148,167518.045,917.516652,219817.8011,167518.0375,917.016896,3.274240283,2.813333333,L_DS,DSH,2.5,0.028353357,19,55,25,1.47204947,12.11045936,98,0.223710247,8.299540636,DDH,DDH,DSM
LK-1920,206.5,207.4,0.9,0,0,219817.8011,167518.0375,917.016896,219817.7888,167518.0307,916.5671151,219817.7765,167518.024,916.1173338,5.121197559,2.915,L_DS,DSH,5.62890923,0.06521434,150,67,25,1.777322654,11.21176201,90,2.620404272,14.47951945,DDH,DDH,DSM
LK-1920,207.4,208.2,0.8,0,0,219817.7765,167518.024,916.1173338,219817.7656,167518.018,915.7175278,219817.7547,167518.012,915.3177213,18.22,4.12,L_MS,MSA,11,0.295,254,258,25,25.25,0.82,214,3.06,84.94,DDH,DDH,MS
LK-1920,208.2,209.2,1,0,0,219817.7547,167518.012,915.3177213,219817.741,167518.0045,914.8179628,219817.7275,167517.997,914.3182036,3.660629416,3.014444444,F_DS,DSF,2.5,0.241134875,54,213,116,10.92054592,1.967456647,299,0.308747592,29.27283879,DDH,DDH,DSM
LK-1920,209.2,210.2,1,0,0,219817.7275,167517.997,914.3182036,219817.7139,167517.9896,913.8184439,219817.7003,167517.9821,913.3186836,3.205111421,2.868571429,L_DS,DSF,2.5,0.056477716,44,50,101,3.026963788,10.76001393,62,0.028050139,11.31143454,DDH,DDH,DSM
LK-1920,210.2,211.2,1,0,0,219817.7003,167517.9821,913.3186836,219817.6868,167517.9746,912.8189227,219817.6733,167517.9671,912.3191612,0.782706927,2.814545455,L_DS,DSF,2.5,0.019743162,9,30,25,2.176095915,9.782877442,71,0.006523979,5.845744227,DDH,DDH,DSM
LK-1920,211.2,212.2,1,0,0,219817.6733,167517.9671,912.3191612,219817.6598,167517.9596,911.8193991,219817.6463,167517.9522,911.3196364,1.827283951,2.823333333,L_DS,DSF,2.5,0.016123457,26,41,25,2.484691358,9.093580247,74,0.012592593,8.076666667,DDH,DDH,DSM
LK-1920,212.2,213.4,1.2,0,0,219817.6463,167517.9522,911.3196364,219817.6302,167517.9432,910.7199205,219817.6141,167517.9342,910.1202037,0.41,2.8,L_DS,DSF,2.5,0.006,5,12,25,1.69,9.62,40,0.005,4.25,DDH,DDH,DSM
LK-1922,187.6,189,1.4,0,0,221337.4971,167058.0324,941.3875452,221337.4952,167058.0361,940.6875598,221337.4933,167058.0399,939.9875747,0.06,2.76,L_DS,HOSTH,2.5,0.0025,5,5,25,0.53,13.05,16,0.005,1.23,DDH,DDH,HOST
LK-1922,189,190,1,0,0,221337.4933,167058.0399,939.9875747,221337.492,167058.0426,939.4875854,221337.4908,167058.0454,938.9875963,5.4,2.87,L_DS,DSH,2.5,0.024,101,60,25,2.01,10.57,157,0.18,12.57,DDH,DDH,DSM
LK-1922,190,191.2,1.2,0,0,221337.4908,167058.0454,938.9875963,221337.4894,167058.0488,938.3876096,221337.488,167058.0522,937.787623,7.977594502,2.915,L_DS,DSH,2.5,0.064274914,95,136,58,2.238224513,9.616827033,364,0.213562428,16.94654066,DDH,DDH,DSM
LK-1922,191.2,191.7,0.5,0,0,221337.488,167058.0522,937.787623,221337.4874,167058.0536,937.5376286,221337.4869,167058.0551,937.2876343,40.53,3.46,L_MS,MSA,6,0.196,326,490,110,1.4,3.3,1304,2.04,65.77,DDH,DDH,MS
LK-1922,191.7,192.2,0.5,0,0,221337.4869,167058.0551,937.2876343,221337.4864,167058.0565,937.03764,221337.4858,167058.058,936.7876457,0.837606232,2.822857143,S_DS,DSF,2.5,0.065349858,16,36,25,2.541643059,7.787747875,103,0.023038244,6.735665722,DDH,DDH,DSM
LK-1922,192.2,193.4,1.2,0,0,221337.4858,167058.058,936.7876457,221337.4846,167058.0615,936.1876596,221337.4835,167058.0651,935.5876736,0.08,2.82,S_DS,HOSTF,2.5,0.089,5,31,25,2.71,6.02,82,0.005,5.95,DDH,DDH,HOST
LK-1923,190.75,191.25,0.5,0,0,221322.2837,167193.4012,937.4881022,221322.2832,167193.4035,937.2381126,221322.2827,167193.4057,936.9881229,0.11,2.76,L_DS,HOSTH,2.5,0.0025,5,5,25,0.25,12.72,5,0.005,0.71,DDH,DDH,HOST
LK-1923,191.25,191.75,0.5,0,0,221322.2827,167193.4057,936.9881229,221322.2822,167193.408,936.7381332,221322.2817,167193.4102,936.4881435,0.11,2.76,L_DS,DSH,2.5,0.0025,5,5,25,0.25,12.72,5,0.005,0.71,DDH,DDH,DSM
LK-1923,191.75,192.75,1,0,0,221322.2817,167193.4102,936.4881435,221322.2806,167193.4147,935.9881639,221322.2794,167193.4191,935.4881844,7.579076923,2.971111111,L_DS,DSO,2.5,0.053092308,117,99,25,3.687692308,8.970307692,242,0.474153846,19.76676923,DDH,DDH,DSM
LK-1923,192.75,193.75,1,0,0,221322.2794,167193.4191,935.4881844,221322.2782,167193.4235,934.9882047,221322.2769,167193.4279,934.4882249,9.025297162,2.955945946,L_DS,DSO,2.5,0.069582972,144,113,25,4.204213689,8.732986644,268,0.587532554,23.16297496,DDH,DDH,DSM
LK-1923,193.75,194.75,1,0,0,221322.2769,167193.4279,934.4882249,221322.2756,167193.4323,933.9882451,221322.2742,167193.4366,933.4882652,4.25,2.91,L_DS,DSO,2.5,0.073,76,79,25,3.76,10.04,200,0.28,14.74,DDH,DDH,DSM
LK-1923,194.75,196.2,1.45,0,0,221322.2742,167193.4366,933.4882652,221322.2721,167193.4429,932.7632942,221322.2698,167193.4491,932.038323,12.39655749,3.014920635,L_DS,DSO,2.5,0.094209144,280,182,25,3.80716479,5.668045036,452,0.583254862,27.33112931,DDH,DDH,DSM
LK-1923,196.2,196.7,0.5,0,0,221322.2698,167193.4491,932.038323,221322.269,167193.4512,931.7883329,221322.2681,167193.4533,931.5383427,0.44,2.79,S_VS,DSF,2.5,0.006,5,17,25,1.43,0.99,56,0.05,3.79,DDH,DDH,DSM
LK-1923,196.7,197.7,1,0,0,221322.2681,167193.4533,931.5383427,221322.2664,167193.4575,931.0383624,221322.2647,167193.4617,930.538382,0.44,2.79,S_VS,HOSTF,2.5,0.006,5,17,25,1.43,0.99,56,0.05,3.79,DDH,DDH,HOST
LK-1923,197.7,198.7,1,0,0,221322.2647,167193.4617,930.538382,221322.2629,167193.4658,930.0384016,221322.261,167193.4699,929.538421,0.42,2.77,S_VS,HOSTF,2.5,0.005,5,16,25,0.79,0.79,53,0.01,2.33,DDH,DDH,HOST
LK-1923,198.7,199.5,0.8,0,0,221322.261,167193.4699,929.538421,221322.2594,167193.4732,929.1384365,221322.2578,167193.4764,928.7384519,0.42,2.77,S_VS,HOSTF,2.5,0.005,5,16,25,0.79,0.79,53,0.01,2.33,DDH,DDH,HOST
LK-1924,116.2,117.2,1,0,0,218832.9025,166743.1826,1009.628503,218832.9014,166743.1827,1009.128504,218832.9002,166743.1828,1008.628505,0.33,2.79,L_DS,DSH,2.5,0.022,5,13,25,1.38,12.97,37,0.08,3.55,DDH,DDH,DSM
LK-1924,117.2,118.1,0.9,0,0,218832.9002,166743.1828,1008.628505,218832.8992,166743.1829,1008.178507,218832.8981,166743.183,1007.728508,14.26,3.75,L_MS,MSA,77,0.23,429,116,159,18.92,4.13,60,4.51,67.11,DDH,DDH,MS
LK-1924,118.1,119,0.9,0,0,218832.8981,166743.183,1007.728508,218832.8971,166743.1831,1007.278509,218832.8961,166743.1832,1006.82851,4.72,3.05,L_VS,DSF,21,0.057,293,45,69,4.75,8.83,48,4.8,22.78,DDH,DDH,DSM
LK-1924,119,120,1,0,0,218832.8961,166743.1832,1006.82851,218832.895,166743.1833,1006.328511,218832.8939,166743.1834,1005.828513,0.06,2.77,S_DS,HOSTABL,2.5,0.0025,5,5,25,0.88,5.59,26,0.06,2.05,DDH,DDH,HOST
LK-1925,226.54,227.54,1,0,0,219945.9656,167543.9692,897.5437939,219945.9697,167543.9677,897.0438129,219945.9738,167543.9662,896.543832,0.001208376,2.760204082,L_BMB,HOSTH,0.100697979,0.000100698,0,0,1,0.032626145,0.516379235,0,0.000201396,0.072099753,DDH,DDH,HOST
LK-1925,227.54,229,1.46,0,0,219945.9738,167543.9662,896.543832,219945.9797,167543.964,895.8138598,219945.9857,167543.9619,895.0838876,0.03,2.77,L_DS,HOSTH,2.5,0.0025,5,5,25,0.81,12.82,17,0.005,1.79,DDH,DDH,HOST
LK-1925,229,230,1,0,0,219945.9857,167543.9619,895.0838876,219945.9899,167543.9605,894.5839066,219945.994,167543.9591,894.0839256,1.77,2.88,L_DS,DSH,2.5,0.144,16,101,25,4.27,11.4,200,0.07,11.89,DDH,DDH,DSM
LK-1925,230,231,1,0,0,219945.994,167543.9591,894.0839256,219945.9982,167543.9577,893.5839447,219946.0023,167543.9564,893.0839637,3.493093525,2.956470588,L_DS,DSH,2.5,0.173697842,44,117,25,4.724748201,10.92359712,218,0.141151079,15.51870504,DDH,DDH,DSM
LK-1925,231,231.8,0.8,0,0,219946.0023,167543.9564,893.0839637,219946.0056,167543.9553,892.6839789,219946.009,167543.9543,892.2839942,7.34,3.01,L_DS,DSH,2.5,0.24,108,155,25,5.74,9.86,259,0.3,23.62,DDH,DDH,DSM
LK-1925,231.8,232.8,1,0,0,219946.009,167543.9543,892.2839942,219946.0131,167543.953,891.7840132,219946.0173,167543.9517,891.2840322,12.03,3.32,L_DS,MSA,15,0.249,405,141,25,9.73,5.81,148,4.33,43.83,DDH,DDH,MS
LK-1925,232.8,233.8,1,0,0,219946.0173,167543.9517,891.2840322,219946.0215,167543.9505,890.7840513,219946.0257,167543.9493,890.2840703,1.71,2.86,F_DS,DSF,2.5,0.07,48,57,25,3.5,2.85,90,0.05,10.13,DDH,DDH,DSM
LK-1925,233.8,234.8,1,0,0,219946.0257,167543.9493,890.2840703,219946.0299,167543.9481,889.7840894,219946.0341,167543.9469,889.2841084,2.799040387,2.862123288,F_DS,DSF,2.5,0.089577149,37,86,25,4.213030721,2.285778391,106,0.098826372,13.33705903,DDH,DDH,DSM
LK-1925,234.8,235.4,0.6,0,0,219946.0341,167543.9469,889.2841084,219946.0366,167543.9462,888.9841198,219946.0391,167543.9456,888.6841312,0.93,2.82,F_DS,DSF,2.5,0.033,13,31,25,2.22,0.62,72,0.04,6.2,DDH,DDH,DSM
LK-1925,235.4,236.9,1.5,0,0,219946.0391,167543.9456,888.6841312,219946.0455,167543.9439,887.9341598,219946.0518,167543.9423,887.1841884,0.08,2.78,S_DS,HOSTF,2.5,0.009,5,5,25,0.97,0.51,33,0.005,2.21,DDH,DDH,HOST
LK-1927,190,191,1,0,0,221352.8219,167163.1554,938.5358488,221352.8173,167163.1548,938.0358702,221352.8127,167163.1542,937.5358918,2.92,3.02,L_DS,DSH,2.5,0.064,60,63,25,8.33,9.84,150,0.32,22.62,DDH,DDH,DSM
LK-1927,191,192,1,0,0,221352.8127,167163.1542,937.5358918,221352.8081,167163.1535,937.0359135,221352.8035,167163.1528,936.5359354,6.774060995,3.146666667,L_DS,DSH,4.818619583,0.075850722,146,85,47,9.082263242,8.747672552,193,0.757961477,30.48269663,DDH,DDH,DSM
LK-1927,192,193,1,0,0,221352.8035,167163.1528,936.5359354,221352.7989,167163.1521,936.0359575,221352.7942,167163.1514,935.5359798,10.4,3.21,L_DS,DSH,7,0.087,228,106,69,9.79,7.72,235,1.17,37.88,DDH,DDH,DSM
LK-1927,193,194,1,0,0,221352.7942,167163.1514,935.5359798,221352.7896,167163.1506,935.0360022,221352.7849,167163.1498,934.5360248,7.863590226,3.191818182,L_DS,DSH,6.10056391,0.09149718,195,103,73,10.65345865,7.657039474,231,1.125028195,35.91023496,DDH,DDH,DSM
LK-1927,194,195,1,0,0,221352.7849,167163.1498,934.5360248,221352.7802,167163.149,934.0360476,221352.7755,167163.1482,933.5360705,7.258247619,3.1275,L_DS,DSH,4.626666667,0.095139048,162,110,54,9.7612,7.661771429,262,0.994438095,32.93940952,DDH,DDH,DSM
LK-1927,195,195.75,0.75,0,0,221352.7755,167163.1482,933.5360705,221352.7719,167163.1476,933.1610879,221352.7684,167163.1469,932.7861053,6.76,3.09,L_DS,DSH,2.5,0.1,118,121,25,8.23,7.68,312,0.8,28.68,DDH,DDH,DSM
LK-1927,195.75,196.6,0.85,0,0,221352.7684,167163.1469,932.7861053,221352.7644,167163.1461,932.3611251,221352.7603,167163.1454,931.9361451,18.56913386,3.611111111,L_MS,MSA,2.5,0.317470866,242,339,25,18.70677165,1.649433071,804,1.684818898,69.80770079,DDH,DDH,MS
LK-1927,196.6,197.7,1.1,0,0,221352.7603,167163.1454,931.9361451,221352.7551,167163.1443,931.3861712,221352.7499,167163.1433,930.8361975,10.15449541,2.95,L_DS,DSF,2.5,0.114614679,160,128,25,2.180550459,8.809816514,331,1.573211009,21.63577982,DDH,DDH,DSM
LK-1927,199,200,1,0,0,221352.7374,167163.1406,929.5362605,221352.7326,167163.1396,929.036285,221352.7277,167163.1385,928.5363097,10.86219124,2.95125,L_DS,MSB,2.5,0.296354582,162,208,25,3.937569721,8.184741036,510,0.570199203,25.30737052,DDH,DDH,MS
LK-1927,200,201.3428828,1.342882812,0,0,221352.7277,167163.1385,928.5363097,221352.7212,167163.137,927.8649018,221352.7147,167163.1354,927.1934942,9.369401506,2.848590267,L_DS,MSB,2.5,0.045358565,145,86,25,1.32835736,7.484041066,209,0.287142267,17.15140045,DDH,DDH,MS
LK-1927,201.3428828,201.9,0.557117188,0,0,221352.7147,167163.1354,927.1934942,221352.712,167163.1348,926.9149498,221352.7093,167163.1341,926.6364053,0.13,2.77,L_DS,HOSTF,2.5,0.0025,5,5,25,0.93,4.64,19,0.005,2.2,DDH,DDH,HOST
LK-1928,116.4,117.55,1.15,0,0,218892.7007,166772.2864,1008.931727,218892.6894,166772.2863,1008.356838,218892.678,166772.2861,1007.781951,0.23,2.82,L_DS,HOSTH,2.5,0.023,5,22,25,2.76,11.7,44,0.02,6.3,DDH,DDH,HOST
LK-1928,117.55,118.6,1.05,0,0,218892.678,166772.2861,1007.781951,218892.6675,166772.286,1007.257057,218892.6569,166772.2859,1006.732163,2.66,2.98,L_DS,DSH,2.5,0.094,23,46,25,6.77,9.93,54,0.43,19.01,DDH,DDH,DSM
LK-1928,118.6,120,1.4,0,0,218892.6569,166772.2859,1006.732163,218892.6427,166772.2857,1006.032308,218892.6283,166772.2856,1005.332456,13.97576203,3.563913043,L_MS,MSA,62.25668449,0.239030749,363,267,141,13.12367647,3.065093583,297,11.71762032,62.55342246,DDH,DDH,MS
LK-1928,120,120.5,0.5,0,0,218892.6283,166772.2856,1005.332456,218892.6231,166772.2855,1005.08251,218892.6179,166772.2854,1004.832563,0.74,2.78,L_DS,DSF,2.5,0.009,25,21,25,0.87,1.08,33,0.07,3.05,DDH,DDH,DSM
LK-1928,120.5,121.3,0.8,0,0,218892.6179,166772.2854,1004.832563,218892.6096,166772.2853,1004.43265,218892.6012,166772.2852,1004.032738,0.74,2.78,L_DS,HOSTABL,2.5,0.009,25,21,25,0.87,1.08,33,0.07,3.05,DDH,DDH,HOST
LK-1929,113.4,114.9,1.5,0,0,218803.3408,166713.0572,1012.956481,218803.3443,166713.0622,1012.206505,218803.3477,166713.0672,1011.45653,0.47,2.79,L_DS,HOSTH,2.5,0.019,14,5,25,1.26,12.24,27,0.02,3.43,DDH,DDH,HOST
LK-1929,114.9,115.3,0.4,0,0,218803.3477,166713.0672,1011.45653,218803.3486,166713.0685,1011.256536,218803.3495,166713.0699,1011.056543,1.52,3.08,L_DS,DSH,9,0.196,19,70,25,10.75,9.59,135,0.3,25.71,DDH,DDH,DSM
LK-1929,115.3,115.9,0.6,0,0,218803.3495,166713.0699,1011.056543,218803.3509,166713.0719,1010.756553,218803.3523,166713.0739,1010.456563,7.04,3.62,L_MS,MSA,57,0.252,215,127,125,19.56,5.31,64,4.47,57.68,DDH,DDH,MS
LK-1929,115.9,116.4,0.5,0,0,218803.3523,166713.0739,1010.456563,218803.3534,166713.0756,1010.206571,218803.3546,166713.0772,1009.956579,0.1849,2.794285714,L_DS,DSF,2.5,0.007149286,7,9,25,1.775785714,7.137142857,26,0.237457143,4.365428571,DDH,DDH,DSM
LK-1929,116.4,116.9,0.5,0,0,218803.3546,166713.0772,1009.956579,218803.3558,166713.0789,1009.706588,218803.3569,166713.0806,1009.456596,0.1,2.78,L_DS,HOSTF,2.5,0.0025,5,5,25,1.23,5.52,22,0.1,2.91,DDH,DDH,HOST
LK-1930,120.9,121.9,1,0,0,218957.4038,166805.2981,1003.528297,218957.4087,166805.3053,1003.028373,218957.4136,166805.3125,1002.528449,0.73,2.82,L_DS,HOSTH,2.5,0.021,5,40,25,2.32,11.87,94,0.05,6.13,DDH,DDH,HOST
LK-1930,121.9,122.9,1,0,0,218957.4136,166805.3125,1002.528449,218957.4186,166805.3197,1002.028525,218957.4235,166805.3269,1001.528602,0.73,2.82,L_DS,HOSTH,2.5,0.021,5,40,25,2.32,11.87,94,0.05,6.13,DDH,DDH,HOST
LK-1930,122.9,123.9,1,0,0,218957.4235,166805.3269,1001.528602,218957.4285,166805.3341,1001.028678,218957.4335,166805.3412,1000.528754,0.21,2.8,L_DS,HOSTH,2.5,0.017,5,12,25,1.64,12.17,22,0.08,3.93,DDH,DDH,HOST
LK-1930,123.9,124.9,1,0,0,218957.4335,166805.3412,1000.528754,218957.4384,166805.3484,1000.02883,218957.4434,166805.3556,999.5289062,0.323427762,2.8375,L_DS,HOSTH,2.5,0.021050992,9,12,25,2.61223796,11.76084986,22,0.096203966,6.206657224,DDH,DDH,HOST
LK-1930,124.9,126,1.1,0,0,218957.4434,166805.3556,999.5289062,218957.4488,166805.3635,998.97899,218957.4543,166805.3714,998.4290738,0.49,2.86,L_DS,HOSTH,2.5,0.027,15,13,25,4.04,11.16,23,0.12,9.55,DDH,DDH,HOST
LK-1930,126,126.7,0.7,0,0,218957.4543,166805.3714,998.4290738,218957.4578,166805.3764,998.0791271,218957.4613,166805.3814,997.7291804,0.7,3.43,L_DS,DSH,6,0.018,59,15,25,21.38,6.04,98,0.05,47.03,DDH,DDH,DSM
LK-1930,126.7,127.7,1,0,0,218957.4613,166805.3814,997.7291804,218957.4662,166805.3886,997.2292565,218957.4712,166805.3958,996.7293327,14.48393167,3.212222222,L_MS,MSA,41.45049218,0.238882455,347,321,96,13.61169658,4.797695426,343,2.483034163,53.69931673,DDH,DDH,MS
LK-1930,127.7,128.5,0.8,0,0,218957.4712,166805.3958,996.7293327,218957.4752,166805.4015,996.3293936,218957.4792,166805.4072,995.9294545,15.40426471,3.084545455,L_MS,MSA,24.14705882,0.108069853,455,233,86,3.748529412,5.350882353,281,0.060698529,31.07977941,DDH,DDH,MS
LK-1930,128.5,128.8,0.3,0,0,218957.4792,166805.4072,995.9294545,218957.4807,166805.4094,995.7794774,218957.4822,166805.4115,995.6295002,8.79,2.93,L_DS,DSF,16,0.058,130,190,69,2.67,4.47,234,0.03,18.87,DDH,DDH,DSM
LK-1930,129,130.3,1.3,0,0,218957.4842,166805.4144,995.4295307,218957.4907,166805.4237,994.7796297,218957.4972,166805.433,994.1297287,0.24,2.78,S_DS,HOSTABL,2.5,0.0025,14,13,25,1.12,1.45,42,0.005,2.77,DDH,DDH,HOST
LK-1931,109.8,110.8,1,0,0,218892.2792,166803.8698,1015.514101,218892.2748,166803.8734,1015.014132,218892.2705,166803.877,1014.514164,0.16,2.77,L_DS,HOSTH,2.5,0.006,5,5,25,0.6,12.89,5,0.02,1.55,DDH,DDH,HOST
LK-1931,110.8,111.8,1,0,0,218892.2705,166803.877,1014.514164,218892.2662,166803.8807,1014.014196,218892.262,166803.8844,1013.514228,0.364027977,2.805294118,L_DS,HOSTH,2.5,0.011176829,8,9,25,1.196857963,12.55807389,17,0.093084648,3.221811334,DDH,DDH,HOST
LK-1931,111.8,112.8,1,0,0,218892.262,166803.8844,1013.514228,218892.2578,166803.8881,1013.014259,218892.2537,166803.8919,1012.51429,0.766907801,2.802222222,L_DS,HOSTH,2.5,0.021422695,13,18,25,2.262283688,11.85520567,43,0.218595745,6.257262411,DDH,DDH,HOST
LK-1931,112.8,113.6,0.8,0,0,218892.2537,166803.8919,1012.51429,218892.2504,166803.895,1012.114315,218892.2472,166803.8981,1011.71434,0.51,2.78,L_DS,HOSTH,2.5,0.015,5,17,25,1.05,12.08,38,0.05,3.07,DDH,DDH,HOST
LK-1931,113.6,114.4,0.8,0,0,218892.2472,166803.8981,1011.71434,218892.244,166803.9012,1011.314365,218892.2408,166803.9044,1010.91439,5.79,3.5,L_MS,DSO,15,0.301,150,178,25,19.67,5.41,275,1.42,52.53,DDH,DDH,DSM
LK-1931,114.4,115.2,0.8,0,0,218892.2408,166803.9044,1010.91439,218892.2377,166803.9075,1010.514415,218892.2346,166803.9107,1010.114439,0.72,2.81,L_DS,HOSTF,2.5,0.016,28,19,25,1.6,9.76,50,0.46,5.04,DDH,DDH,HOST
LK-1931,115.2,116.7,1.5,0,0,218892.2346,166803.9107,1010.114439,218892.2289,166803.9168,1009.364485,218892.2233,166803.9229,1008.614531,0.05,2.77,S_DS,HOSTABL,2.5,0.0025,5,5,25,0.93,1.34,35,0.005,2.08,DDH,DDH,HOST
LK-1932,66.6,68,1.4,0,0,222133.0352,167178.411,1058.847609,222133.0432,167178.4147,1058.147664,222133.0511,167178.4184,1057.447719,0.03,2.76,L_DS,HOSTH,2.5,0.0025,17,5,25,0.21,12.25,5,0.01,0.51,DDH,DDH,HOST
LK-1932,68.5,69.5,1,0,0,222133.0568,167178.4211,1056.947759,222133.0625,167178.4239,1056.447799,222133.0682,167178.4266,1055.947839,33.57,4.25,L_MS,MSA,2.5,0.238,179,329,25,20.88,0.1,768,1.94,97.13,DDH,DDH,MS
LK-1932,69.5,70.5,1,0,0,222133.0682,167178.4266,1055.947839,222133.074,167178.4294,1055.447879,222133.0797,167178.4321,1054.94792,38.1747265,4.222727273,L_MS,MSA,2.5,0.181340279,205,212,25,16.31124793,0.046038361,526,4.413241771,97.04006394,DDH,DDH,MS
LK-1932,70.5,71.5,1,0,0,222133.0797,167178.4321,1054.94792,222133.0854,167178.4349,1054.447961,222133.0912,167178.4378,1053.948002,45.07447291,4.053333333,L_MS,MSA,2.5,0.153612808,359,247,25,9.336315271,0.047921182,573,5.347458128,93.41794089,DDH,DDH,MS
LK-1932,71.5,72.5,1,0,0,222133.0912,167178.4378,1053.948002,222133.0969,167178.4406,1053.448043,222133.1027,167178.4435,1052.948085,47.70001575,3.789230769,L_MS,MSA,37.6984252,0.139114961,628,275,56,5.958677165,0.111511811,614,2.048,86.26414173,DDH,DDH,MS
LK-1932,72.5,73.5,1,0,0,222133.1027,167178.4435,1052.948085,222133.1085,167178.4463,1052.448126,222133.1143,167178.4492,1051.948168,43.49201238,4.011818182,L_MS,MSA,91.53869969,0.200681115,734,337,103,9.649349845,0.107182663,784,1.666470588,87.47653251,DDH,DDH,MS
LK-1932,73.5,74.5,1,0,0,222133.1143,167178.4492,1051.948168,222133.1201,167178.4521,1051.448211,222133.1259,167178.4551,1050.948253,43.20222037,4.163157895,L_MS,MSA,129.6510851,0.217582638,645,324,112,10.0093823,0.06590985,742,8.601268781,95.8254424,DDH,DDH,MS
LK-1932,74.5,75.5,1,0,0,222133.1259,167178.4551,1050.948253,222133.1318,167178.458,1050.448296,222133.1376,167178.461,1049.948339,44.87,4.13,L_MS,MSA,99,0.168,800,259,103,9.18,0.12,532,7.24,94.96,DDH,DDH,MS
LK-1932,75.5,76,0.5,0,0,222133.1376,167178.461,1049.948339,222133.1405,167178.4625,1049.69836,222133.1434,167178.464,1049.448382,5.187648262,2.905,L_DS,DSM,13.01635992,0.039740286,116,56,49,2.809284254,10.80102249,143,1.987280164,16.06087935,DDH,DDH,DSM
LK-1932,76,77,1,0,0,222133.1434,167178.464,1049.448382,222133.1493,167178.467,1048.948426,222133.1552,167178.4701,1048.448469,0.12,2.76,L_DS,DSM,2.5,0.0025,5,5,25,0.32,13.32,5,0.03,0.9,DDH,DDH,DSM
LK-1932,77,78,1,0,0,222133.1552,167178.4701,1048.448469,222133.1611,167178.4731,1047.948513,222133.1669,167178.4762,1047.448557,0.012039258,2.750909091,L_WMB,DSM,0.250817884,0.000250818,0,0,2,0.032104689,1.336357688,0,0.003009815,0.090294438,DDH,DDH,DSM
LK-1932,110,111,1,0,0,222133.562,167178.717,1015.451915,222133.5684,167178.7214,1014.951977,222133.5749,167178.7259,1014.452038,0.072183073,2.755882353,W_BM,DSM,0.751907011,0.001804577,1,1,7,0.126320378,3.714420632,7,0.006015256,0.384976389,DDH,DDH,DSM
LK-1932,111,112,1,0,0,222133.5749,167178.7259,1014.452038,222133.5812,167178.7305,1013.952099,222133.5876,167178.7349,1013.452159,0.24,2.76,L_DS,DSM,2.5,0.006,5,5,25,0.42,12.35,25,0.02,1.28,DDH,DDH,DSM
