x,y,z,LITHO,Grade_pct,LITHODESC
38.5,63.5,22.5,2,1.227,Shale
40.5,63.5,22.5,2,1.819,Shale
48.5,63.5,22.5,1,0.771,Sandstone
58.5,63.5,22.5,1,0.625,Sandstone
79.5,63.5,22.5,1,0.344,Sandstone
84.5,63.5,22.5,2,1.593,Shale
14.5,64.5,22.5,2,1.458,Shale
29.5,64.5,22.5,1,0.725,Sandstone
53.5,64.5,22.5,1,0.783,Sandstone
55.5,64.5,22.5,1,0.857,Sandstone
62.5,64.5,22.5,1,0.447,Sandstone
83.5,64.5,22.5,1,0.365,Sandstone
10.5,65.5,22.5,1,0.793,Sandstone
24.5,65.5,22.5,2,0.897,Shale
38.5,65.5,22.5,2,3.916,Shale
41.5,65.5,22.5,1,0.158,Sandstone
42.5,65.5,22.5,1,0.311,Sandstone
61.5,65.5,22.5,1,0.639,Sandstone
86.5,65.5,22.5,1,0.386,Sandstone
96.5,65.5,22.5,3,8.554,Breccia
98.5,65.5,22.5,1,0.164,Sandstone
3.5,66.5,22.5,1,0.35,Sandstone
5.5,66.5,22.5,1,0.316,Sandstone
7.5,66.5,22.5,1,0.553,Sandstone
11.5,66.5,22.5,2,2.484,Shale
29.5,66.5,22.5,2,2.089,Shale
30.5,66.5,22.5,1,0.448,Sandstone
37.5,66.5,22.5,2,1.51,Shale
85.5,66.5,22.5,3,1.093,Breccia
88.5,66.5,22.5,1,0.642,Sandstone
16.5,67.5,22.5,2,0.797,Shale
34.5,67.5,22.5,1,0.346,Sandstone
48.5,67.5,22.5,1,0.18,Sandstone
52.5,67.5,22.5,1,0.578,Sandstone
85.5,67.5,22.5,3,3.893,Breccia
90.5,67.5,22.5,1,0.162,Sandstone
15.5,68.5,22.5,2,1.996,Shale
20.5,68.5,22.5,2,0.576,Shale
22.5,68.5,22.5,2,0.624,Shale
29.5,68.5,22.5,1,0.599,Sandstone
30.5,68.5,22.5,1,0.23,Sandstone
32.5,68.5,22.5,1,0.82,Sandstone
34.5,68.5,22.5,1,0.054,Sandstone
38.5,68.5,22.5,1,0.656,Sandstone
93.5,68.5,22.5,1,0.113,Sandstone
94.5,68.5,22.5,1,0.093,Sandstone
0.5,69.5,22.5,1,0.877,Sandstone
2.5,69.5,22.5,1,0.983,Sandstone
16.5,69.5,22.5,2,3.074,Shale
20.5,69.5,22.5,2,0.841,Shale
56.5,69.5,22.5,1,0.19,Sandstone
59.5,69.5,22.5,1,0.446,Sandstone
64.5,69.5,22.5,1,0.091,Sandstone
65.5,69.5,22.5,1,0.318,Sandstone
77.5,69.5,22.5,1,0.359,Sandstone
79.5,69.5,22.5,1,0.967,Sandstone
87.5,69.5,22.5,1,0.442,Sandstone
90.5,69.5,22.5,1,0.051,Sandstone
92.5,69.5,22.5,1,0.027,Sandstone
93.5,69.5,22.5,1,0.028,Sandstone
97.5,69.5,22.5,3,0.874,Breccia
29.5,70.5,22.5,2,0.395,Shale
35.5,70.5,22.5,2,0.758,Shale
41.5,70.5,22.5,1,0.318,Sandstone
72.5,70.5,22.5,3,10.635,Breccia
81.5,70.5,22.5,1,0.952,Sandstone
85.5,70.5,22.5,1,0.927,Sandstone
88.5,70.5,22.5,1,0.199,Sandstone
92.5,70.5,22.5,1,0.064,Sandstone
1.5,71.5,22.5,1,0.744,Sandstone
9.5,71.5,22.5,1,0.311,Sandstone
18.5,71.5,22.5,2,2.436,Shale
22.5,71.5,22.5,2,0.344,Shale
30.5,71.5,22.5,2,0.391,Shale
33.5,71.5,22.5,2,0.759,Shale
35.5,71.5,22.5,2,0.472,Shale
44.5,71.5,22.5,1,0.161,Sandstone
45.5,71.5,22.5,1,0.612,Sandstone
48.5,71.5,22.5,1,0.344,Sandstone
50.5,71.5,22.5,1,0.502,Sandstone
54.5,71.5,22.5,1,0.273,Sandstone
81.5,71.5,22.5,1,0.672,Sandstone
19.5,72.5,22.5,1,0.955,Sandstone
37.5,72.5,22.5,1,0.618,Sandstone
82.5,72.5,22.5,3,9.147,Breccia
91.5,72.5,22.5,2,0.83,Shale
96.5,72.5,22.5,3,1.852,Breccia
5.5,73.5,22.5,1,0.948,Sandstone
23.5,73.5,22.5,1,0.807,Sandstone
43.5,73.5,22.5,1,0.639,Sandstone
45.5,73.5,22.5,1,0.681,Sandstone
46.5,73.5,22.5,1,0.512,Sandstone
77.5,73.5,22.5,3,12.652,Breccia
82.5,73.5,22.5,3,12.294,Breccia
85.5,73.5,22.5,1,0.933,Sandstone
94.5,73.5,22.5,1,0.005,Sandstone
95.5,73.5,22.5,3,0.986,Breccia
2.5,74.5,22.5,1,0.776,Sandstone
3.5,74.5,22.5,1,0.646,Sandstone
10.5,74.5,22.5,1,0.293,Sandstone
20.5,74.5,22.5,1,0.907,Sandstone
49.5,74.5,22.5,1,0.169,Sandstone
54.5,74.5,22.5,1,0.687,Sandstone
56.5,74.5,22.5,1,0.72,Sandstone
58.5,74.5,22.5,1,0.799,Sandstone
71.5,74.5,22.5,1,0.326,Sandstone
83.5,74.5,22.5,3,19.155,Breccia
41.5,75.5,22.5,1,0.688,Sandstone
56.5,75.5,22.5,1,0.634,Sandstone
59.5,75.5,22.5,1,0.888,Sandstone
64.5,75.5,22.5,1,0.206,Sandstone
68.5,75.5,22.5,1,0.57,Sandstone
72.5,75.5,22.5,1,0.565,Sandstone
83.5,75.5,22.5,3,13.647,Breccia
90.5,75.5,22.5,1,0.124,Sandstone
95.5,75.5,22.5,1,0.116,Sandstone
8.5,76.5,22.5,1,0.642,Sandstone
27.5,76.5,22.5,1,0.785,Sandstone
42.5,76.5,22.5,1,0.639,Sandstone
53.5,76.5,22.5,1,0.698,Sandstone
82.5,76.5,22.5,3,29.808,Breccia
84.5,76.5,22.5,1,0.88,Sandstone
25.5,77.5,22.5,1,0.93,Sandstone
37.5,77.5,22.5,1,0.612,Sandstone
38.5,77.5,22.5,1,0.831,Sandstone
39.5,77.5,22.5,1,0.864,Sandstone
47.5,77.5,22.5,1,0.245,Sandstone
84.5,77.5,22.5,1,0.993,Sandstone
86.5,77.5,22.5,1,0.566,Sandstone
7.5,78.5,22.5,1,0.467,Sandstone
15.5,78.5,22.5,1,0.792,Sandstone
24.5,78.5,22.5,2,0.365,Shale
40.5,78.5,22.5,1,0.537,Sandstone
69.5,78.5,22.5,1,0.442,Sandstone
71.5,78.5,22.5,1,0.194,Sandstone
96.5,78.5,22.5,1,0.148,Sandstone
15.5,79.5,22.5,1,0.794,Sandstone
18.5,79.5,22.5,2,1.093,Shale
19.5,79.5,22.5,2,0.142,Shale
23.5,79.5,22.5,2,0.432,Shale
43.5,79.5,22.5,1,0.613,Sandstone
67.5,79.5,22.5,2,0.544,Shale
69.5,79.5,22.5,1,0.858,Sandstone
73.5,79.5,22.5,1,0.483,Sandstone
86.5,79.5,22.5,2,0.517,Shale
2.5,80.5,22.5,3,12.841,Breccia
5.5,80.5,22.5,1,0.431,Sandstone
11.5,80.5,22.5,1,0.671,Sandstone
25.5,80.5,22.5,1,0.984,Sandstone
27.5,80.5,22.5,2,1.313,Shale
35.5,80.5,22.5,1,0.81,Sandstone
43.5,80.5,22.5,1,0.543,Sandstone
62.5,80.5,22.5,1,0.617,Sandstone
78.5,80.5,22.5,1,0.115,Sandstone
86.5,80.5,22.5,2,0.472,Shale
90.5,80.5,22.5,2,0.634,Shale
93.5,80.5,22.5,2,0.82,Shale
96.5,80.5,22.5,3,3.235,Breccia
14.5,81.5,22.5,1,0.281,Sandstone
16.5,81.5,22.5,1,0.466,Sandstone
43.5,81.5,22.5,1,0.797,Sandstone
61.5,81.5,22.5,1,0.158,Sandstone
73.5,81.5,22.5,1,0.28,Sandstone
85.5,81.5,22.5,3,17.348,Breccia
3.5,82.5,22.5,3,8.866,Breccia
30.5,82.5,22.5,2,0.691,Shale
43.5,82.5,22.5,1,0.773,Sandstone
13.5,83.5,22.5,1,0.409,Sandstone
23.5,83.5,22.5,1,0.993,Sandstone
38.5,83.5,22.5,1,0.872,Sandstone
66.5,83.5,22.5,1,0.239,Sandstone
68.5,83.5,22.5,1,0.59,Sandstone
71.5,83.5,22.5,1,0.533,Sandstone
72.5,83.5,22.5,1,0.869,Sandstone
12.5,84.5,22.5,1,0.472,Sandstone
21.5,84.5,22.5,1,0.948,Sandstone
22.5,84.5,22.5,1,0.956,Sandstone
40.5,84.5,22.5,1,0.93,Sandstone
47.5,84.5,22.5,1,0.693,Sandstone
50.5,84.5,22.5,1,0.895,Sandstone
59.5,84.5,22.5,1,0.558,Sandstone
72.5,84.5,22.5,2,0.251,Shale
80.5,84.5,22.5,3,4.59,Breccia
16.5,85.5,22.5,1,0.243,Sandstone
54.5,85.5,22.5,1,0.45,Sandstone
69.5,85.5,22.5,1,0.692,Sandstone
94.5,85.5,22.5,1,0.373,Sandstone
7.5,86.5,22.5,3,2.339,Breccia
14.5,86.5,22.5,1,0.028,Sandstone
41.5,86.5,22.5,1,0.271,Sandstone
44.5,86.5,22.5,1,0.667,Sandstone
46.5,86.5,22.5,1,0.3,Sandstone
52.5,86.5,22.5,1,0.416,Sandstone
57.5,86.5,22.5,1,0.226,Sandstone
63.5,86.5,22.5,1,0.009,Sandstone
70.5,86.5,22.5,1,0.521,Sandstone
97.5,86.5,22.5,2,0.396,Shale
0.5,87.5,22.5,1,0.553,Sandstone
1.5,87.5,22.5,1,0.372,Sandstone
7.5,87.5,22.5,3,1.807,Breccia
17.5,87.5,22.5,1,0.237,Sandstone
20.5,87.5,22.5,1,0.548,Sandstone
22.5,87.5,22.5,1,0.556,Sandstone
32.5,87.5,22.5,2,2.058,Shale
39.5,87.5,22.5,1,0.722,Sandstone
51.5,87.5,22.5,1,0.767,Sandstone
65.5,87.5,22.5,1,0.017,Sandstone
66.5,87.5,22.5,1,0.079,Sandstone
77.5,87.5,22.5,1,0.562,Sandstone
18.5,88.5,22.5,1,0.233,Sandstone
34.5,88.5,22.5,1,0.969,Sandstone
75.5,88.5,22.5,1,0.76,Sandstone
92.5,88.5,22.5,2,0.388,Shale
96.5,88.5,22.5,1,0.243,Sandstone
11.5,89.5,22.5,1,0.539,Sandstone
26.5,89.5,22.5,2,3.278,Shale
43.5,89.5,22.5,1,0.72,Sandstone
60.5,89.5,22.5,2,2.363,Shale
63.5,89.5,22.5,1,0.011,Sandstone
69.5,89.5,22.5,1,0.572,Sandstone
88.5,89.5,22.5,2,1.321,Shale
33.5,90.5,22.5,1,0.731,Sandstone
35.5,90.5,22.5,1,0.928,Sandstone
50.5,90.5,22.5,1,0.625,Sandstone
57.5,90.5,22.5,2,0.368,Shale
80.5,90.5,22.5,3,5.463,Breccia
14.5,91.5,22.5,1,0.158,Sandstone
26.5,91.5,22.5,2,1.684,Shale
35.5,91.5,22.5,1,0.952,Sandstone
40.5,91.5,22.5,1,0.847,Sandstone
54.5,91.5,22.5,1,0.386,Sandstone
75.5,91.5,22.5,1,0.425,Sandstone
86.5,91.5,22.5,2,0.232,Shale
90.5,91.5,22.5,2,0.176,Shale
94.5,91.5,22.5,1,0.474,Sandstone
95.5,91.5,22.5,1,0.544,Sandstone
6.5,92.5,22.5,1,0.087,Sandstone
7.5,92.5,22.5,1,0.582,Sandstone
19.5,92.5,22.5,1,0.004,Sandstone
21.5,92.5,22.5,1,0.192,Sandstone
29.5,92.5,22.5,2,3.954,Shale
49.5,92.5,22.5,1,0.278,Sandstone
56.5,92.5,22.5,1,0.818,Sandstone
59.5,92.5,22.5,2,0.407,Shale
61.5,92.5,22.5,2,0.388,Shale
67.5,92.5,22.5,1,0.528,Sandstone
87.5,92.5,22.5,2,0.615,Shale
6.5,93.5,22.5,1,0.256,Sandstone
26.5,93.5,22.5,2,0.774,Shale
39.5,93.5,22.5,1,0.304,Sandstone
59.5,93.5,22.5,2,0.982,Shale
72.5,93.5,22.5,1,0.035,Sandstone
34.5,94.5,22.5,2,1.403,Shale
61.5,94.5,22.5,2,0.814,Shale
66.5,94.5,22.5,1,0.283,Sandstone
70.5,94.5,22.5,1,0.663,Sandstone
82.5,94.5,22.5,1,0.682,Sandstone
90.5,94.5,22.5,2,1.398,Shale
93.5,94.5,22.5,1,0.417,Sandstone
97.5,94.5,22.5,1,0.352,Sandstone
16.5,95.5,22.5,1,0.203,Sandstone
18.5,95.5,22.5,1,0.031,Sandstone
41.5,95.5,22.5,1,0.362,Sandstone
53.5,95.5,22.5,1,0.16,Sandstone
57.5,95.5,22.5,1,0.512,Sandstone
66.5,95.5,22.5,1,0.804,Sandstone
72.5,95.5,22.5,1,0.732,Sandstone
98.5,95.5,22.5,1,0.159,Sandstone
16.5,96.5,22.5,1,0.128,Sandstone
18.5,96.5,22.5,1,0.268,Sandstone
33.5,96.5,22.5,2,2.1,Shale
43.5,96.5,22.5,1,0.568,Sandstone
48.5,96.5,22.5,1,0.717,Sandstone
80.5,96.5,22.5,1,0.422,Sandstone
82.5,96.5,22.5,1,0.601,Sandstone
84.5,96.5,22.5,1,0.543,Sandstone
86.5,96.5,22.5,1,0.633,Sandstone
89.5,96.5,22.5,2,1.2,Shale
2.5,97.5,22.5,3,4.615,Breccia
7.5,97.5,22.5,3,0.314,Breccia
9.5,97.5,22.5,3,4.117,Breccia
10.5,97.5,22.5,3,5.595,Breccia
26.5,97.5,22.5,1,0.331,Sandstone
47.5,97.5,22.5,1,0.131,Sandstone
52.5,97.5,22.5,1,0.787,Sandstone
57.5,97.5,22.5,1,0.893,Sandstone
67.5,97.5,22.5,1,0.455,Sandstone
68.5,97.5,22.5,1,0.231,Sandstone
80.5,97.5,22.5,1,0.539,Sandstone
8.5,98.5,22.5,3,0.799,Breccia
37.5,98.5,22.5,2,3.611,Shale
40.5,98.5,22.5,1,0.817,Sandstone
51.5,98.5,22.5,1,0.808,Sandstone
54.5,98.5,22.5,1,0.341,Sandstone
55.5,98.5,22.5,1,0.433,Sandstone
76.5,98.5,22.5,1,0.445,Sandstone
81.5,98.5,22.5,2,0.442,Shale
6.5,99.5,22.5,3,0.769,Breccia
7.5,99.5,22.5,3,0.819,Breccia
11.5,99.5,22.5,1,0.143,Sandstone
13.5,99.5,22.5,1,0.369,Sandstone
17.5,99.5,22.5,1,0.274,Sandstone
18.5,99.5,22.5,1,0.522,Sandstone
21.5,99.5,22.5,1,0.694,Sandstone
29.5,99.5,22.5,2,2.47,Shale
30.5,99.5,22.5,2,1.406,Shale
35.5,99.5,22.5,2,0.58,Shale
40.5,99.5,22.5,1,0.873,Sandstone
50.5,99.5,22.5,1,0.707,Sandstone
56.5,99.5,22.5,1,0.358,Sandstone
59.5,99.5,22.5,2,1.475,Shale
64.5,99.5,22.5,2,3.187,Shale
78.5,99.5,22.5,2,1.146,Shale
31.5,0.5,23.5,3,2.057,Breccia
39.5,0.5,23.5,2,0.692,Shale
54.5,0.5,23.5,2,0.08,Shale
65.5,0.5,23.5,1,0.002,Sandstone
83.5,0.5,23.5,2,0.338,Shale
84.5,0.5,23.5,3,3.589,Breccia
88.5,0.5,23.5,3,1.819,Breccia
89.5,0.5,23.5,3,0.966,Breccia
90.5,0.5,23.5,3,3.203,Breccia
93.5,0.5,23.5,3,3.328,Breccia
19.5,1.5,23.5,2,1.578,Shale
23.5,1.5,23.5,2,3.706,Shale
27.5,1.5,23.5,3,0.614,Breccia
45.5,1.5,23.5,2,0.321,Shale
49.5,1.5,23.5,2,0.068,Shale
55.5,1.5,23.5,2,0.046,Shale
78.5,1.5,23.5,2,0.118,Shale
86.5,1.5,23.5,2,1.061,Shale
98.5,1.5,23.5,3,1.188,Breccia
0.5,2.5,23.5,1,0.491,Sandstone
9.5,2.5,23.5,1,0.605,Sandstone
17.5,2.5,23.5,2,2.686,Shale
49.5,2.5,23.5,2,0.061,Shale
50.5,2.5,23.5,2,0.077,Shale
64.5,2.5,23.5,2,1.097,Shale
65.5,2.5,23.5,1,0.006,Sandstone
69.5,2.5,23.5,1,0.631,Sandstone
0.5,3.5,23.5,1,0.652,Sandstone
17.5,3.5,23.5,2,1.314,Shale
19.5,3.5,23.5,2,0.335,Shale
24.5,3.5,23.5,2,0.705,Shale
45.5,3.5,23.5,2,0.198,Shale
95.5,3.5,23.5,3,3.029,Breccia
96.5,3.5,23.5,3,1.737,Breccia
97.5,3.5,23.5,3,3.562,Breccia
2.5,4.5,23.5,1,0.238,Sandstone
9.5,4.5,23.5,2,0.675,Shale
12.5,4.5,23.5,2,5.902,Shale
17.5,4.5,23.5,2,2.269,Shale
30.5,4.5,23.5,3,2.128,Breccia
56.5,4.5,23.5,2,0.147,Shale
69.5,4.5,23.5,1,0.338,Sandstone
81.5,4.5,23.5,3,3.817,Breccia
18.5,5.5,23.5,2,2.215,Shale
22.5,5.5,23.5,2,1.422,Shale
48.5,5.5,23.5,2,0.111,Shale
68.5,5.5,23.5,1,0.171,Sandstone
74.5,5.5,23.5,1,0.522,Sandstone
83.5,5.5,23.5,2,0.074,Shale
88.5,5.5,23.5,2,0.372,Shale
10.5,6.5,23.5,2,2.029,Shale
25.5,6.5,23.5,2,0.79,Shale
49.5,6.5,23.5,2,0.135,Shale
60.5,6.5,23.5,2,0.54,Shale
66.5,6.5,23.5,1,0.362,Sandstone
91.5,6.5,23.5,3,2.475,Breccia
98.5,6.5,23.5,2,1.715,Shale
5.5,7.5,23.5,1,0.343,Sandstone
6.5,7.5,23.5,1,0.348,Sandstone
15.5,7.5,23.5,2,4.248,Shale
21.5,7.5,23.5,2,0.694,Shale
61.5,7.5,23.5,2,0.52,Shale
62.5,7.5,23.5,2,2.32,Shale
68.5,7.5,23.5,1,0.203,Sandstone
19.5,8.5,23.5,2,0.479,Shale
22.5,8.5,23.5,2,0.372,Shale
39.5,8.5,23.5,2,2.148,Shale
54.5,8.5,23.5,2,0.161,Shale
55.5,8.5,23.5,2,0.121,Shale
56.5,8.5,23.5,2,0.105,Shale
60.5,8.5,23.5,2,0.991,Shale
67.5,8.5,23.5,2,0.736,Shale
72.5,8.5,23.5,2,0.726,Shale
95.5,8.5,23.5,2,3.165,Shale
97.5,8.5,23.5,2,0.635,Shale
20.5,9.5,23.5,2,0.483,Shale
30.5,9.5,23.5,2,4.657,Shale
46.5,9.5,23.5,2,0.514,Shale
62.5,9.5,23.5,2,0.465,Shale
79.5,9.5,23.5,3,1.115,Breccia
90.5,9.5,23.5,2,0.424,Shale
92.5,9.5,23.5,2,1.356,Shale
2.5,10.5,23.5,1,0.963,Sandstone
3.5,10.5,23.5,2,0.96,Shale
29.5,10.5,23.5,2,1.597,Shale
30.5,10.5,23.5,2,1.134,Shale
33.5,10.5,23.5,2,3.472,Shale
34.5,10.5,23.5,3,10.487,Breccia
42.5,10.5,23.5,2,0.486,Shale
57.5,10.5,23.5,2,0.075,Shale
66.5,10.5,23.5,2,1.425,Shale
93.5,10.5,23.5,2,0.746,Shale
99.5,10.5,23.5,2,0.25,Shale
54.5,11.5,23.5,2,0.823,Shale
66.5,11.5,23.5,2,1.518,Shale
75.5,11.5,23.5,3,4.826,Breccia
81.5,11.5,23.5,3,1.984,Breccia
94.5,11.5,23.5,2,0.594,Shale
97.5,11.5,23.5,2,0.75,Shale
20.5,12.5,23.5,2,0.744,Shale
41.5,12.5,23.5,2,0.529,Shale
48.5,12.5,23.5,2,1.311,Shale
59.5,12.5,23.5,2,0.089,Shale
60.5,12.5,23.5,2,0.283,Shale
78.5,12.5,23.5,3,2.983,Breccia
87.5,12.5,23.5,3,4.182,Breccia
91.5,12.5,23.5,2,0.461,Shale
97.5,12.5,23.5,2,0.985,Shale
10.5,13.5,23.5,2,2.082,Shale
38.5,13.5,23.5,2,0.479,Shale
51.5,13.5,23.5,2,0.813,Shale
54.5,13.5,23.5,2,0.233,Shale
58.5,13.5,23.5,2,0.28,Shale
63.5,13.5,23.5,2,0.931,Shale
80.5,13.5,23.5,3,2.623,Breccia
95.5,13.5,23.5,2,0.203,Shale
11.5,14.5,23.5,1,0.218,Sandstone
12.5,14.5,23.5,2,2.477,Shale
39.5,14.5,23.5,2,0.597,Shale
49.5,14.5,23.5,2,0.683,Shale
55.5,14.5,23.5,2,0.941,Shale
58.5,14.5,23.5,2,0.329,Shale
65.5,14.5,23.5,2,0.355,Shale
68.5,14.5,23.5,2,0.647,Shale
77.5,14.5,23.5,3,4.905,Breccia
85.5,14.5,23.5,3,0.821,Breccia
10.5,15.5,23.5,1,0.333,Sandstone
27.5,15.5,23.5,2,0.459,Shale
31.5,15.5,23.5,2,1.715,Shale
87.5,15.5,23.5,3,0.615,Breccia
96.5,15.5,23.5,2,0.382,Shale
7.5,16.5,23.5,1,0.917,Sandstone
21.5,16.5,23.5,2,3.787,Shale
26.5,16.5,23.5,2,0.864,Shale
54.5,16.5,23.5,2,0.151,Shale
72.5,16.5,23.5,1,0.546,Sandstone
75.5,16.5,23.5,1,0.135,Sandstone
80.5,16.5,23.5,2,0.248,Shale
6.5,17.5,23.5,1,0.752,Sandstone
43.5,17.5,23.5,2,0.847,Shale
61.5,17.5,23.5,2,0.211,Shale
64.5,17.5,23.5,2,0.689,Shale
90.5,17.5,23.5,3,3.423,Breccia
8.5,18.5,23.5,2,2.854,Shale
18.5,18.5,23.5,2,1.425,Shale
22.5,18.5,23.5,2,1.003,Shale
82.5,18.5,23.5,3,0.459,Breccia
89.5,18.5,23.5,2,0.166,Shale
14.5,19.5,23.5,2,1.119,Shale
23.5,19.5,23.5,2,1.305,Shale
33.5,19.5,23.5,2,1.556,Shale
41.5,19.5,23.5,2,0.4,Shale
46.5,19.5,23.5,2,1.486,Shale
47.5,19.5,23.5,2,0.751,Shale
61.5,19.5,23.5,2,0.168,Shale
73.5,19.5,23.5,1,0.337,Sandstone
84.5,19.5,23.5,3,1.678,Breccia
19.5,20.5,23.5,2,0.41,Shale
48.5,20.5,23.5,2,0.683,Shale
52.5,20.5,23.5,2,0.6,Shale
10.5,21.5,23.5,1,0.66,Sandstone
20.5,21.5,23.5,2,0.649,Shale
39.5,21.5,23.5,2,1.058,Shale
40.5,21.5,23.5,2,0.359,Shale
45.5,21.5,23.5,1,0.654,Sandstone
47.5,21.5,23.5,2,0.566,Shale
52.5,21.5,23.5,2,0.554,Shale
60.5,21.5,23.5,2,0.169,Shale
73.5,21.5,23.5,1,0.427,Sandstone
78.5,21.5,23.5,2,0.827,Shale
2.5,22.5,23.5,1,0.539,Sandstone
4.5,22.5,23.5,1,0.913,Sandstone
22.5,22.5,23.5,2,0.53,Shale
31.5,22.5,23.5,2,2.075,Shale
35.5,22.5,23.5,2,4.772,Shale
36.5,22.5,23.5,2,4.849,Shale
40.5,22.5,23.5,2,0.447,Shale
91.5,22.5,23.5,3,1.863,Breccia
95.5,22.5,23.5,3,15.434,Breccia
97.5,22.5,23.5,3,15.079,Breccia
4.5,23.5,23.5,1,0.96,Sandstone
36.5,23.5,23.5,2,2.348,Shale
77.5,23.5,23.5,2,0.293,Shale
84.5,23.5,23.5,3,0.795,Breccia
96.5,23.5,23.5,3,11.733,Breccia
97.5,23.5,23.5,3,6.977,Breccia
8.5,24.5,23.5,2,2.392,Shale
10.5,24.5,23.5,2,1.243,Shale
15.5,24.5,23.5,2,0.494,Shale
26.5,24.5,23.5,2,2.152,Shale
53.5,24.5,23.5,2,1.697,Shale
73.5,24.5,23.5,2,2.725,Shale
74.5,24.5,23.5,2,0.701,Shale
88.5,24.5,23.5,3,10.74,Breccia
98.5,24.5,23.5,3,14.441,Breccia
0.5,25.5,23.5,1,0.932,Sandstone
1.5,25.5,23.5,1,0.992,Sandstone
10.5,25.5,23.5,2,3.868,Shale
25.5,25.5,23.5,2,0.648,Shale
30.5,25.5,23.5,2,0.544,Shale
34.5,25.5,23.5,2,4.838,Shale
40.5,25.5,23.5,2,1.838,Shale
50.5,25.5,23.5,2,1.317,Shale
55.5,25.5,23.5,2,0.899,Shale
67.5,25.5,23.5,1,0.718,Sandstone
70.5,25.5,23.5,1,0.854,Sandstone
85.5,25.5,23.5,3,0.822,Breccia
87.5,25.5,23.5,3,4.814,Breccia
88.5,25.5,23.5,3,5.955,Breccia
89.5,25.5,23.5,3,3.964,Breccia
17.5,26.5,23.5,2,1.93,Shale
21.5,26.5,23.5,2,2.556,Shale
23.5,26.5,23.5,2,1.761,Shale
26.5,26.5,23.5,2,1.315,Shale
32.5,26.5,23.5,2,3.503,Shale
44.5,26.5,23.5,2,0.744,Shale
52.5,26.5,23.5,2,0.789,Shale
68.5,26.5,23.5,1,0.4,Sandstone
71.5,26.5,23.5,1,0.429,Sandstone
76.5,26.5,23.5,2,0.596,Shale
80.5,26.5,23.5,3,0.861,Breccia
95.5,26.5,23.5,3,2.986,Breccia
98.5,26.5,23.5,3,2.82,Breccia
10.5,27.5,23.5,2,1.584,Shale
14.5,27.5,23.5,2,2.266,Shale
23.5,27.5,23.5,2,1.778,Shale
27.5,27.5,23.5,2,0.594,Shale
28.5,27.5,23.5,2,1.591,Shale
29.5,27.5,23.5,2,0.852,Shale
32.5,27.5,23.5,2,1.254,Shale
43.5,27.5,23.5,2,1.245,Shale
60.5,27.5,23.5,2,0.812,Shale
61.5,27.5,23.5,2,0.389,Shale
96.5,27.5,23.5,3,5.757,Breccia
19.5,28.5,23.5,2,4.164,Shale
34.5,28.5,23.5,2,1.153,Shale
39.5,28.5,23.5,2,0.724,Shale
56.5,28.5,23.5,2,0.777,Shale
66.5,28.5,23.5,2,0.543,Shale
81.5,28.5,23.5,3,1.087,Breccia
85.5,28.5,23.5,3,1.907,Breccia
91.5,28.5,23.5,3,12.161,Breccia
92.5,28.5,23.5,3,3.258,Breccia
3.5,29.5,23.5,2,1.991,Shale
36.5,29.5,23.5,2,2.531,Shale
8.5,30.5,23.5,2,1.347,Shale
9.5,30.5,23.5,2,1.048,Shale
41.5,30.5,23.5,2,0.876,Shale
43.5,30.5,23.5,2,1.264,Shale
62.5,30.5,23.5,2,2.756,Shale
71.5,30.5,23.5,1,0.964,Sandstone
73.5,30.5,23.5,1,0.373,Sandstone
89.5,30.5,23.5,3,2.083,Breccia
13.5,31.5,23.5,2,0.863,Shale
23.5,31.5,23.5,2,0.177,Shale
25.5,31.5,23.5,2,0.131,Shale
26.5,31.5,23.5,2,0.136,Shale
32.5,31.5,23.5,2,0.618,Shale
35.5,31.5,23.5,2,0.539,Shale
38.5,31.5,23.5,2,0.168,Shale
45.5,31.5,23.5,2,0.516,Shale
46.5,31.5,23.5,2,0.581,Shale
55.5,31.5,23.5,2,1.148,Shale
68.5,31.5,23.5,2,0.53,Shale
70.5,31.5,23.5,2,0.343,Shale
22.5,32.5,23.5,2,1.178,Shale
33.5,32.5,23.5,2,0.926,Shale
36.5,32.5,23.5,2,0.463,Shale
42.5,32.5,23.5,2,0.481,Shale
44.5,32.5,23.5,2,0.288,Shale
59.5,32.5,23.5,2,2.231,Shale
66.5,32.5,23.5,2,1.016,Shale
68.5,32.5,23.5,2,0.589,Shale
83.5,32.5,23.5,3,1.471,Breccia
88.5,32.5,23.5,3,4.144,Breccia
26.5,33.5,23.5,2,0.286,Shale
65.5,33.5,23.5,2,2.814,Shale
72.5,33.5,23.5,1,0.682,Sandstone
82.5,33.5,23.5,3,1.173,Breccia
5.5,34.5,23.5,2,0.689,Shale
8.5,34.5,23.5,2,0.567,Shale
17.5,34.5,23.5,2,0.432,Shale
29.5,34.5,23.5,2,0.789,Shale
34.5,34.5,23.5,2,0.775,Shale
37.5,34.5,23.5,2,0.833,Shale
60.5,34.5,23.5,2,0.96,Shale
92.5,34.5,23.5,3,5.803,Breccia
10.5,35.5,23.5,2,0.702,Shale
33.5,35.5,23.5,2,0.635,Shale
50.5,35.5,23.5,2,0.517,Shale
67.5,35.5,23.5,2,2.179,Shale
73.5,35.5,23.5,1,0.235,Sandstone
74.5,35.5,23.5,1,0.638,Sandstone
79.5,35.5,23.5,1,0.155,Sandstone
